Results Table 1


Results Table 2


1,Time,Displacement,Force,Rotation,Torque
,(s),(mm),(mN),(deg),(N-mm)
2,Time,Displacement,Force,Rotation,Torque
,(s),(mm),(mN),(deg),(N-mm)
"","256.2470","27.5711","19583.59718","-97.2594","9.4163"
"","256.2520","27.6246","19736.29189","-97.2594","9.0222"
"","256.2570","27.6775","19892.71927","-97.2594","8.6120"
"","256.2620","27.7296","20055.90248","-97.2594","8.1993"
"","256.2670","27.7810","20224.22981","-97.2594","7.7899"
"","256.2720","27.8316","20392.24625","-97.2594","7.3800"
"","256.2770","27.8818","20555.35316","-97.2594","6.9702"
"","256.2820","27.9314","20711.77483","-97.2594","6.5663"
"","256.2870","27.9808","20865.14664","-97.2594","6.1975"
"","256.2920","28.0300","21018.15033","-97.2594","5.8660"
"","256.2970","28.0790","21170.61806","-97.2594","5.5307"
"","256.3020","28.1279","21323.54164","-97.2594","5.1900"
"","256.3060","28.1670","21444.48471","-97.2594","4.8965"
"","256.3070","28.1768","21474.28703","-97.2594","4.8213"
"","258.8080","32.5974","29183.11501","-97.2594","-11.3066"
"","258.8130","32.5974","29179.48914","-97.2594","-11.2786"
"","258.8180","32.5975","29178.48015","-97.2594","-11.2862"
"","258.8230","32.5980","29180.99785","-97.2594","-11.2940"
"","258.8280","32.5997","29189.76021","-97.2594","-11.3067"
"","258.8330","32.6037","29207.91435","-97.2594","-11.3494"
"","258.8380","32.6116","29239.90631","-97.2594","-11.4333"
"","258.8430","32.6251","29294.98672","-97.2594","-11.5620"
"","258.8480","32.6454","29386.65199","-97.2594","-11.7824"
"","258.8530","32.6730","29530.51186","-97.2594","-12.1439"
"","258.8580","32.7077","29734.90906","-97.2594","-12.6556"
"","258.8630","32.7487","29994.60411","-97.2594","-13.2855"
"","258.8680","32.7948","30291.76903","-97.2594","-13.9701"
"","258.8730","32.8446","30604.17557","-97.2594","-14.6694"
"","258.8780","32.8967","30912.62245","-97.2594","-15.3636"
"","258.8830","32.9501","31208.16994","-97.2594","-16.0369"
"","258.8880","33.0038","31491.33110","-97.2594","-16.6830"
"","258.8930","33.0572","31768.26286","-97.2594","-17.3255"
"","258.8980","33.1101","32045.85648","-97.2594","-17.9635"
"","258.9030","33.1623","32326.51138","-97.2594","-18.6120"
"","258.9080","33.2138","32607.81479","-97.2594","-19.2601"
"","258.9130","33.2646","32884.05228","-97.2594","-19.8913"
"","258.9180","33.3148","33148.97919","-97.2594","-20.4953"
"","258.9230","33.3646","33403.00369","-97.2594","-21.0689"
"","258.9280","33.4141","33650.00153","-97.2594","-21.6029"
"","258.9330","33.4633","33893.99338","-97.2594","-22.1234"
"","258.9380","33.5124","34138.44299","-97.2594","-22.6415"
"","258.9430","33.5615","34382.87354","-97.2594","-23.1809"
"","258.9470","33.6007","34575.48904","-97.2594","-23.6138"
"","258.9480","33.6105","34623.20328","-97.2594","-23.7229"
"","267.3110","0.0008","-1910.59077","-106.9947","55.8336"
"","267.3160","0.0008","-1903.06616","-106.9947","55.8091"
"","267.3210","0.0009","-1889.12892","-106.9947","55.7866"
"","267.3260","0.0017","-1869.39466","-106.9947","55.7627"
"","267.3310","0.0044","-1850.78609","-106.9947","55.7426"
"","267.3360","0.0107","-1836.08127","-106.9947","55.7235"
"","267.3410","0.0223","-1822.73543","-106.9947","55.7295"
"","267.3460","0.0407","-1802.50454","-106.9947","55.7313"
"","267.3510","0.0667","-1760.61940","-106.9947","55.7137"
"","267.3560","0.1002","-1682.68478","-106.9947","55.6622"
"","267.3610","0.1403","-1566.39266","-106.9947","55.5603"
"","267.3660","0.1859","-1424.05450","-106.9947","55.3990"
"","267.3710","0.2354","-1276.35920","-106.9947","55.2282"
"","267.3760","0.2875","-1142.67385","-106.9947","55.0888"
"","267.3810","0.3410","-1028.50068","-106.9947","54.9749"
"","267.3860","0.3948","-929.58939","-106.9947","54.8956"
"","267.3910","0.4484","-837.52364","-106.9947","54.8324"
"","267.3960","0.5014","-743.46018","-106.9947","54.7427"
"","267.4010","0.5536","-641.71064","-106.9947","54.6221"
"","267.4060","0.6050","-535.44259","-106.9947","54.4854"
"","267.4110","0.6557","-431.82489","-106.9947","54.3552"
"","267.4160","0.7058","-335.98495","-106.9947","54.2519"
"","267.4210","0.7554","-251.60795","-106.9947","54.1649"
"","267.4260","0.8047","-175.65975","-106.9947","54.1065"
"","267.4310","0.8538","-100.50114","-106.9947","54.0609"
"","267.4360","0.9028","-21.48976","-106.9947","54.0060"
"","267.4410","0.9517","60.34968","-106.9947","53.9257"
"","267.4460","1.0007","140.20617","-106.9947","53.7978"
"","267.4470","1.0104","155.65012","-106.9947","53.7688"
"","267.4480","1.0202","170.79978","-106.9947","53.7377"
"","269.9340","5.4416","4421.98706","-106.9947","45.2088"
"","269.9390","5.4416","4424.88146","-106.9947","45.2078"
"","269.9440","5.4417","4432.31297","-106.9947","45.2036"
"","269.9490","5.4422","4440.33337","-106.9947","45.1977"
"","269.9540","5.4439","4448.10820","-106.9947","45.1985"
"","269.9590","5.4479","4451.84088","-106.9947","45.1931"
"","269.9640","5.4558","4449.37420","-106.9947","45.1815"
"","269.9690","5.4693","4442.16204","-106.9947","45.1580"
"","269.9740","5.4896","4436.42998","-106.9947","45.1160"
"","269.9790","5.5172","4447.23797","-106.9947","45.0483"
"","269.9840","5.5520","4484.35640","-106.9947","44.9343"
"","269.9890","5.5931","4547.36090","-106.9947","44.8030"
"","269.9940","5.6392","4625.25654","-106.9947","44.6547"
"","269.9990","5.6890","4700.55580","-106.9947","44.4956"
"","270.0040","5.7412","4762.42399","-106.9947","44.3632"
"","270.0090","5.7945","4806.91195","-106.9947","44.2450"
"","270.0140","5.8482","4838.18245","-106.9947","44.1531"
"","270.0190","5.9017","4865.63778","-106.9947","44.0933"
"","270.0240","5.9546","4897.77613","-106.9947","44.0323"
"","270.0290","6.0069","4938.61198","-106.9947","43.9395"
"","270.0340","6.0584","4985.77881","-106.9947","43.8315"
"","270.0390","6.1092","5034.63268","-106.9947","43.7371"
"","270.0440","6.1594","5081.35223","-106.9947","43.6554"
"","270.0490","6.2092","5121.78564","-106.9947","43.5657"
"","270.0540","6.2586","5156.88562","-106.9947","43.4926"
"","270.0590","6.3078","5191.02955","-106.9947","43.4360"
"","270.0640","6.3568","5227.50187","-106.9947","43.3798"
"","270.0690","6.4058","5268.16511","-106.9947","43.2969"
"","270.0730","6.4450","5300.41885","-106.9947","43.2184"
"","270.0740","6.4547","5308.35104","-106.9947","43.2001"
"","272.5650","10.8753","7547.00708","-106.9947","38.0179"
"","272.5700","10.8753","7547.15872","-106.9947","38.0268"
"","272.5750","10.8754","7549.32165","-106.9947","38.0283"
"","272.5800","10.8759","7554.45385","-106.9947","38.0358"
"","272.5850","10.8776","7561.76758","-106.9947","38.0396"
"","272.5900","10.8815","7567.24644","-106.9947","38.0290"
"","272.5950","10.8894","7565.20605","-106.9947","38.0185"
"","272.6000","10.9028","7555.85241","-106.9947","38.0320"
"","272.6050","10.9231","7546.04959","-106.9947","38.0556"
"","272.6100","10.9507","7549.36552","-106.9947","38.0467"
"","272.6150","10.9854","7577.81029","-106.9947","37.9720"
"","272.6200","11.0265","7633.32224","-106.9947","37.8433"
"","272.6250","11.0726","7702.35014","-106.9947","37.6853"
"","272.6300","11.1224","7769.88316","-106.9947","37.5441"
"","272.6350","11.1746","7823.88735","-106.9947","37.4263"
"","272.6400","11.2279","7860.55899","-106.9947","37.3246"
"","272.6450","11.2817","7885.86569","-106.9947","37.2449"
"","272.6500","11.3352","7909.46674","-106.9947","37.1942"
"","272.6550","11.3881","7940.61184","-106.9947","37.1211"
"","272.6600","11.4403","7982.57160","-106.9947","37.0154"
"","272.6650","11.4918","8030.69210","-106.9947","36.9094"
"","272.6700","11.5425","8078.23658","-106.9947","36.7968"
"","272.6750","11.5927","8118.75057","-106.9947","36.6688"
"","272.6800","11.6424","8151.24989","-106.9947","36.5514"
"","272.6850","11.6918","8180.31216","-106.9947","36.4699"
"","272.6900","11.7410","8211.41529","-106.9947","36.4002"
"","272.6950","11.7900","8247.37549","-106.9947","36.3225"
"","272.7000","11.8390","8287.74738","-106.9947","36.2242"
"","272.7040","11.8782","8319.62109","-106.9947","36.1383"
"","272.7050","11.8880","8327.23427","-106.9947","36.1159"
"","275.2010","16.3082","10081.73561","-106.9947","32.3092"
"","275.2060","16.3082","10078.58181","-106.9947","32.3080"
"","275.2110","16.3083","10078.70102","-106.9947","32.3160"
"","275.2160","16.3088","10082.94296","-106.9947","32.3279"
"","275.2210","16.3105","10090.02399","-106.9947","32.3318"
"","275.2260","16.3144","10096.61198","-106.9947","32.3393"
"","275.2310","16.3223","10097.83077","-106.9947","32.3404"
"","275.2360","16.3357","10093.94741","-106.9947","32.3201"
"","275.2410","16.3559","10090.61432","-106.9947","32.2981"
"","275.2460","16.3835","10100.43716","-106.9947","32.2318"
"","275.2510","16.4183","10133.59165","-106.9947","32.1057"
"","275.2560","16.4594","10192.34943","-106.9947","31.9547"
"","275.2610","16.5056","10267.61246","-106.9947","31.8004"
"","275.2660","16.5554","10344.54727","-106.9947","31.6420"
"","275.2710","16.6077","10409.96361","-106.9947","31.4929"
"","275.2760","16.6611","10458.47797","-106.9947","31.3788"
"","275.2810","16.7148","10494.67850","-106.9947","31.2891"
"","275.2860","16.7683","10528.62263","-106.9947","31.1921"
"","275.2910","16.8212","10568.19725","-106.9947","31.0928"
"","275.2960","16.8733","10616.23573","-106.9947","31.0078"
"","275.3010","16.9247","10668.81752","-106.9947","30.9174"
"","275.3060","16.9755","10722.20230","-106.9947","30.8158"
"","275.3110","17.0257","10772.21966","-106.9947","30.7152"
"","275.3160","17.0754","10817.14058","-106.9947","30.6235"
"","275.3210","17.1248","10859.50661","-106.9947","30.5290"
"","275.3260","17.1740","10901.98421","-106.9947","30.4345"
"","275.3310","17.2231","10947.22939","-106.9947","30.3150"
"","275.3360","17.2721","10996.73843","-106.9947","30.1682"
"","275.3400","17.3114","11036.59630","-106.9947","30.0481"
"","275.3410","17.3212","11045.98904","-106.9947","30.0194"
"","277.8360","21.7425","13028.94115","-106.9947","25.8180"
"","277.8410","21.7425","13024.43600","-106.9947","25.8208"
"","277.8460","21.7426","13024.97673","-106.9947","25.8304"
"","277.8510","21.7430","13030.82848","-106.9947","25.8583"
"","277.8560","21.7446","13040.72380","-106.9947","25.8970"
"","277.8610","21.7485","13049.53671","-106.9947","25.9297"
"","277.8660","21.7562","13053.39622","-106.9947","25.9256"
"","277.8710","21.7694","13051.29814","-106.9947","25.9095"
"","277.8760","21.7895","13050.47703","-106.9947","25.8903"
"","277.8810","21.8169","13066.74862","-106.9947","25.8252"
"","277.8860","21.8515","13111.10497","-106.9947","25.6857"
"","277.8910","21.8925","13185.77099","-106.9947","25.5029"
"","277.8960","21.9386","13280.90191","-106.9947","25.3035"
"","277.9010","21.9884","13380.10502","-106.9947","25.0990"
"","277.9060","22.0406","13470.27969","-106.9947","24.8958"
"","277.9110","22.0940","13544.85893","-106.9947","24.6985"
"","277.9160","22.1478","13607.18346","-106.9947","24.5174"
"","277.9210","22.2013","13664.38866","-106.9947","24.3632"
"","277.9260","22.2543","13724.31087","-106.9947","24.2152"
"","277.9310","22.3065","13792.41085","-106.9947","24.0563"
"","277.9360","22.3580","13865.50617","-106.9947","23.8927"
"","277.9410","22.4088","13940.37342","-106.9947","23.7355"
"","277.9460","22.4590","14012.78877","-106.9947","23.5694"
"","277.9510","22.5087","14080.42526","-106.9947","23.4189"
"","277.9560","22.5581","14144.87076","-106.9947","23.2893"
"","277.9610","22.6073","14210.57606","-106.9947","23.1647"
"","277.9660","22.6563","14278.80001","-106.9947","23.0271"
"","277.9710","22.7053","14347.67628","-106.9947","22.8576"
"","277.9750","22.7445","14401.28422","-106.9947","22.7009"
"","277.9760","22.7543","14414.35528","-106.9947","22.6617"
"","280.4640","27.1750","17021.20590","-106.9947","17.6154"
"","280.4690","27.1750","17014.67896","-106.9947","17.6796"
"","280.4740","27.1751","17012.87651","-106.9947","17.7173"
"","280.4790","27.1756","17016.98494","-106.9947","17.7217"
"","280.4840","27.1773","17026.04866","-106.9947","17.7166"
"","280.4890","27.1812","17037.07695","-106.9947","17.7004"
"","280.4940","27.1890","17050.54665","-106.9947","17.6679"
"","280.4990","27.2024","17066.05148","-106.9947","17.6169"
"","280.5040","27.2225","17089.43939","-106.9947","17.5333"
"","280.5090","27.2501","17137.78877","-106.9947","17.3691"
"","280.5140","27.2849","17223.07777","-106.9947","17.1069"
"","280.5190","27.3261","17346.54617","-106.9947","16.7831"
"","280.5240","27.3723","17497.10655","-106.9947","16.4408"
"","280.5290","27.4222","17655.50041","-106.9947","16.0954"
"","280.5340","27.4745","17806.62727","-106.9947","15.7690"
"","280.5390","27.5280","17943.54630","-106.9947","15.4622"
"","280.5440","27.5818","18067.51442","-106.9947","15.1778"
"","280.5490","27.6353","18185.86731","-106.9947","14.8941"
"","280.5540","27.6882","18307.80029","-106.9947","14.5822"
"","280.5590","27.7403","18437.45041","-106.9947","14.2422"
"","280.5640","27.7917","18572.39723","-106.9947","13.8961"
"","280.5690","27.8423","18706.47621","-106.9947","13.5439"
"","280.5740","27.8924","18835.49690","-106.9947","13.2273"
"","280.5790","27.9421","18958.32253","-106.9947","12.9215"
"","280.5840","27.9915","19078.00102","-106.9947","12.6300"
"","280.5890","28.0406","19198.13156","-106.9947","12.3677"
"","280.5940","28.0896","19321.46645","-106.9947","12.1012"
"","280.5990","28.1386","19445.41550","-106.9947","11.7920"
"","280.6030","28.1777","19542.11617","-106.9947","11.5353"
"","280.6040","28.1875","19565.91225","-106.9947","11.4667"
"","283.0960","32.6090","25522.43423","-106.9947","-0.4539"
"","283.1010","32.6090","25515.92064","-106.9947","-0.4636"
"","283.1060","32.6091","25515.38277","-106.9947","-0.4849"
"","283.1110","32.6096","25521.06667","-106.9947","-0.4955"
"","283.1160","32.6113","25533.93173","-106.9947","-0.4964"
"","283.1210","32.6152","25554.77715","-106.9947","-0.5128"
"","283.1260","32.6231","25583.06122","-106.9947","-0.5585"
"","283.1310","32.6365","25627.96593","-106.9947","-0.6628"
"","283.1360","32.6566","25702.74353","-106.9947","-0.8462"
"","283.1410","32.6841","25824.44763","-106.9947","-1.1512"
"","283.1460","32.7187","26002.65694","-106.9947","-1.5876"
"","283.1510","32.7597","26234.19571","-106.9947","-2.1163"
"","283.1560","32.8057","26504.44984","-106.9947","-2.6881"
"","283.1610","32.8554","26790.02380","-106.9947","-3.2819"
"","283.1660","32.9075","27071.67816","-106.9947","-3.8813"
"","283.1710","32.9608","27340.11650","-106.9947","-4.4945"
"","283.1760","33.0145","27594.53583","-106.9947","-5.0913"
"","283.1810","33.0680","27841.47263","-106.9947","-5.6671"
"","283.1860","33.1210","28089.40506","-106.9947","-6.2430"
"","283.1910","33.1732","28341.37535","-106.9947","-6.8521"
"","283.1960","33.2247","28594.20967","-106.9947","-7.4649"
"","283.2010","33.2754","28843.42957","-106.9947","-8.0569"
"","283.2060","33.3257","29085.50835","-106.9947","-8.6439"
"","283.2110","33.3754","29318.50243","-106.9947","-9.2180"
"","283.2160","33.4249","29545.69435","-106.9947","-9.7528"
"","283.2210","33.4741","29769.43398","-106.9947","-10.2523"
"","283.2260","33.5232","29991.08315","-106.9947","-10.7421"
"","283.2310","33.5722","30210.95467","-106.9947","-11.2495"
"","283.2350","33.6115","30384.24301","-106.9947","-11.6647"
"","283.2360","33.6213","30426.96762","-106.9947","-11.7672"
"","291.6070","0.0008","-1506.72543","-116.7840","57.0090"
"","291.6120","0.0008","-1501.32990","-116.7840","56.9895"
"","291.6170","0.0009","-1487.76805","-116.7840","56.9531"
"","291.6220","0.0017","-1467.03196","-116.7840","56.9304"
"","291.6270","0.0045","-1446.58494","-116.7840","56.9362"
"","291.6320","0.0107","-1431.71465","-116.7840","56.9522"
"","291.6370","0.0223","-1421.98801","-116.7840","56.9561"
"","291.6420","0.0407","-1406.30376","-116.7840","56.9413"
"","291.6470","0.0667","-1369.47000","-116.7840","56.8994"
"","291.6520","0.1002","-1298.58267","-116.7840","56.8267"
"","291.6570","0.1403","-1192.04652","-116.7840","56.6842"
"","291.6620","0.1859","-1062.09826","-116.7840","56.5214"
"","291.6670","0.2354","-926.62221","-116.7840","56.3864"
"","291.6720","0.2875","-803.48796","-116.7840","56.2673"
"","291.6770","0.3410","-699.73040","-116.7840","56.1598"
"","291.6820","0.3948","-611.69440","-116.7840","56.0883"
"","291.6870","0.4484","-532.31049","-116.7840","56.0216"
"","291.6920","0.5014","-451.47985","-116.7840","55.9459"
"","291.6970","0.5536","-363.50998","-116.7840","55.8613"
"","291.7020","0.6050","-269.87261","-116.7840","55.7619"
"","291.7070","0.6556","-178.83147","-116.7840","55.6543"
"","291.7120","0.7057","-94.53008","-116.7840","55.5470"
"","291.7170","0.7553","-17.43642","-116.7840","55.4526"
"","291.7220","0.8046","53.94541","-116.7840","55.3694"
"","291.7270","0.8537","125.78817","-116.7840","55.3024"
"","291.7320","0.9027","199.91569","-116.7840","55.2405"
"","291.7370","0.9517","273.39727","-116.7840","55.1528"
"","291.7420","1.0006","345.47672","-116.7840","55.0194"
"","291.7430","1.0104","359.29966","-116.7840","54.9904"
"","291.7440","1.0202","372.87733","-116.7840","54.9594"
"","294.2400","5.4413","4362.01763","-116.7840","46.9481"
"","294.2450","5.4413","4362.00905","-116.7840","46.9664"
"","294.2500","5.4414","4366.59813","-116.7840","46.9684"
"","294.2550","5.4419","4375.68426","-116.7840","46.9723"
"","294.2600","5.4435","4386.46603","-116.7840","46.9820"
"","294.2650","5.4475","4392.74359","-116.7840","46.9846"
"","294.2700","5.4555","4391.42895","-116.7840","46.9823"
"","294.2750","5.4690","4384.01175","-116.7840","46.9721"
"","294.2800","5.4893","4378.14283","-116.7840","46.9529"
"","294.2850","5.5169","4388.64613","-116.7840","46.9005"
"","294.2900","5.5517","4426.85509","-116.7840","46.8028"
"","294.2950","5.5928","4491.57763","-116.7840","46.6630"
"","294.3000","5.6390","4572.54744","-116.7840","46.5017"
"","294.3050","5.6888","4653.89299","-116.7840","46.3488"
"","294.3100","5.7410","4720.04938","-116.7840","46.2213"
"","294.3150","5.7944","4766.87193","-116.7840","46.1097"
"","294.3200","5.8482","4800.94433","-116.7840","46.0179"
"","294.3250","5.9017","4830.68180","-116.7840","45.9359"
"","294.3300","5.9547","4866.26768","-116.7840","45.8461"
"","294.3350","6.0069","4911.93247","-116.7840","45.7329"
"","294.3400","6.0584","4963.58156","-116.7840","45.6087"
"","294.3450","6.1092","5015.02800","-116.7840","45.4899"
"","294.3500","6.1594","5061.83720","-116.7840","45.3736"
"","294.3550","6.2092","5102.97060","-116.7840","45.2759"
"","294.3600","6.2586","5137.98332","-116.7840","45.2151"
"","294.3650","6.3077","5171.66185","-116.7840","45.1730"
"","294.3700","6.3567","5208.10509","-116.7840","45.1006"
"","294.3750","6.4057","5247.10083","-116.7840","44.9932"
"","294.3790","6.4449","5278.25975","-116.7840","44.8949"
"","294.3800","6.4547","5286.03506","-116.7840","44.8720"
"","296.8740","10.8754","7519.60468","-116.7840","39.8699"
"","296.8790","10.8754","7521.27218","-116.7840","39.8745"
"","296.8840","10.8755","7525.12026","-116.7840","39.8785"
"","296.8890","10.8760","7530.89380","-116.7840","39.8808"
"","296.8940","10.8777","7537.69255","-116.7840","39.8788"
"","296.8990","10.8816","7542.50813","-116.7840","39.8785"
"","296.9040","10.8895","7540.35759","-116.7840","39.9054"
"","296.9090","10.9029","7532.43113","-116.7840","39.9317"
"","296.9140","10.9232","7525.27094","-116.7840","39.9522"
"","296.9190","10.9508","7533.15306","-116.7840","39.9507"
"","296.9240","10.9856","7566.84685","-116.7840","39.8860"
"","296.9290","11.0267","7625.77724","-116.7840","39.7611"
"","296.9340","11.0729","7698.61269","-116.7840","39.6170"
"","296.9390","11.1228","7769.34099","-116.7840","39.4655"
"","296.9440","11.1749","7826.80511","-116.7840","39.3276"
"","296.9490","11.2284","7867.53368","-116.7840","39.2197"
"","296.9540","11.2821","7896.08908","-116.7840","39.1372"
"","296.9590","11.3356","7920.95089","-116.7840","39.0752"
"","296.9640","11.3885","7951.59292","-116.7840","38.9902"
"","296.9690","11.4407","7991.87756","-116.7840","38.8922"
"","296.9740","11.4920","8039.38103","-116.7840","38.8043"
"","296.9790","11.5428","8087.45098","-116.7840","38.7170"
"","296.9840","11.5929","8127.82955","-116.7840","38.6183"
"","296.9890","11.6427","8160.44617","-116.7840","38.5345"
"","296.9940","11.6921","8189.39686","-116.7840","38.4921"
"","296.9990","11.7413","8219.83051","-116.7840","38.4382"
"","297.0040","11.7904","8254.65870","-116.7840","38.3714"
"","297.0090","11.8394","8293.53046","-116.7840","38.2770"
"","297.0130","11.8786","8325.11044","-116.7840","38.1809"
"","297.0140","11.8884","8332.61395","-116.7840","38.1535"
"","299.5010","16.3083","10036.57436","-116.7840","34.5159"
"","299.5060","16.3083","10037.44984","-116.7840","34.5139"
"","299.5110","16.3084","10041.98170","-116.7840","34.4887"
"","299.5160","16.3089","10048.07854","-116.7840","34.4550"
"","299.5210","16.3106","10055.13477","-116.7840","34.4420"
"","299.5260","16.3145","10060.40001","-116.7840","34.4392"
"","299.5310","16.3224","10058.18367","-116.7840","34.4578"
"","299.5360","16.3358","10048.20156","-116.7840","34.4905"
"","299.5410","16.3560","10037.40883","-116.7840","34.4950"
"","299.5460","16.3837","10043.14709","-116.7840","34.4525"
"","299.5510","16.4185","10076.61915","-116.7840","34.3477"
"","299.5560","16.4596","10136.71017","-116.7840","34.2005"
"","299.5610","16.5058","10211.31229","-116.7840","34.0419"
"","299.5660","16.5557","10284.61266","-116.7840","33.8922"
"","299.5710","16.6079","10342.92316","-116.7840","33.7564"
"","299.5760","16.6613","10384.11808","-116.7840","33.6431"
"","299.5810","16.7151","10414.42680","-116.7840","33.5769"
"","299.5860","16.7686","10442.74521","-116.7840","33.5173"
"","299.5910","16.8215","10477.97203","-116.7840","33.4330"
"","299.5960","16.8737","10523.69595","-116.7840","33.3257"
"","299.6010","16.9251","10575.95348","-116.7840","33.2063"
"","299.6060","16.9759","10628.93105","-116.7840","33.0636"
"","299.6110","17.0261","10676.22852","-116.7840","32.9072"
"","299.6160","17.0758","10716.14170","-116.7840","32.7759"
"","299.6210","17.1252","10753.36456","-116.7840","32.6927"
"","299.6260","17.1744","10791.57925","-116.7840","32.6376"
"","299.6310","17.2234","10832.61490","-116.7840","32.5919"
"","299.6360","17.2724","10875.79918","-116.7840","32.5325"
"","299.6400","17.3116","10910.57301","-116.7840","32.4754"
"","299.6410","17.3214","10918.65635","-116.7840","32.4592"
"","302.1430","21.7428","12794.73305","-116.7840","28.7325"
"","302.1480","21.7428","12790.56072","-116.7840","28.7110"
"","302.1530","21.7429","12790.47489","-116.7840","28.6832"
"","302.1580","21.7434","12795.15839","-116.7840","28.6653"
"","302.1630","21.7449","12803.34663","-116.7840","28.6352"
"","302.1680","21.7488","12810.29129","-116.7840","28.6090"
"","302.1730","21.7566","12812.92057","-116.7840","28.5861"
"","302.1780","21.7699","12810.50968","-116.7840","28.5933"
"","302.1830","21.7901","12807.41405","-116.7840","28.5998"
"","302.1880","21.8176","12818.68839","-116.7840","28.5678"
"","302.1930","21.8523","12857.15389","-116.7840","28.4682"
"","302.1980","21.8934","12926.24092","-116.7840","28.3140"
"","302.2030","21.9396","13013.96084","-116.7840","28.1266"
"","302.2080","21.9895","13104.19178","-116.7840","27.9341"
"","302.2130","22.0417","13183.70628","-116.7840","27.7417"
"","302.2180","22.0951","13246.90723","-116.7840","27.5805"
"","302.2230","22.1489","13297.70279","-116.7840","27.4617"
"","302.2280","22.2024","13345.30926","-116.7840","27.3341"
"","302.2330","22.2553","13398.26965","-116.7840","27.1932"
"","302.2380","22.3075","13459.10645","-116.7840","27.0522"
"","302.2430","22.3589","13524.89090","-116.7840","26.9123"
"","302.2480","22.4097","13591.35437","-116.7840","26.7567"
"","302.2530","22.4599","13653.41187","-116.7840","26.5977"
"","302.2580","22.5097","13709.71489","-116.7840","26.4577"
"","302.2630","22.5592","13762.74204","-116.7840","26.3358"
"","302.2680","22.6084","13816.00666","-116.7840","26.2250"
"","302.2730","22.6574","13873.20995","-116.7840","26.1135"
"","302.2780","22.7064","13933.83884","-116.7840","25.9900"
"","302.2820","22.7456","13980.79300","-116.7840","25.8844"
"","302.2830","22.7553","13992.05780","-116.7840","25.8568"
"","304.7700","27.1756","16301.40114","-116.7840","21.3749"
"","304.7750","27.1756","16296.11206","-116.7840","21.4032"
"","304.7800","27.1757","16296.66519","-116.7840","21.4131"
"","304.7850","27.1762","16302.35481","-116.7840","21.4206"
"","304.7900","27.1778","16311.65695","-116.7840","21.4333"
"","304.7950","27.1817","16321.53702","-116.7840","21.4373"
"","304.8000","27.1896","16330.05714","-116.7840","21.4285"
"","304.8050","27.2029","16338.89771","-116.7840","21.3986"
"","304.8100","27.2232","16353.32489","-116.7840","21.3453"
"","304.8150","27.2508","16389.82773","-116.7840","21.2420"
"","304.8200","27.2856","16459.31625","-116.7840","21.0581"
"","304.8250","27.3267","16562.74986","-116.7840","20.8118"
"","304.8300","27.3729","16690.68909","-116.7840","20.5403"
"","304.8350","27.4228","16824.36562","-116.7840","20.2841"
"","304.8400","27.4751","16948.83537","-116.7840","20.0417"
"","304.8450","27.5286","17058.00056","-116.7840","19.7911"
"","304.8500","27.5824","17155.44891","-116.7840","19.5527"
"","304.8550","27.6360","17248.83080","-116.7840","19.3299"
"","304.8600","27.6889","17345.40176","-116.7840","19.0794"
"","304.8650","27.7410","17448.61603","-116.7840","18.8095"
"","304.8700","27.7924","17556.12183","-116.7840","18.5351"
"","304.8750","27.8431","17663.87558","-116.7840","18.2571"
"","304.8800","27.8932","17766.24680","-116.7840","17.9890"
"","304.8850","27.9428","17863.46626","-116.7840","17.7530"
"","304.8900","27.9922","17958.24814","-116.7840","17.5387"
"","304.8950","28.0413","18055.82237","-116.7840","17.3469"
"","304.9000","28.0903","18157.46689","-116.7840","17.1500"
"","304.9050","28.1393","18259.49860","-116.7840","16.9309"
"","304.9090","28.1784","18338.81378","-116.7840","16.7479"
"","304.9100","28.1882","18358.20389","-116.7840","16.6974"
"","307.4030","32.6101","22927.24037","-116.7840","7.8841"
"","307.4080","32.6101","22919.87801","-116.7840","7.8797"
"","307.4130","32.6102","22919.24667","-116.7840","7.8669"
"","307.4180","32.6108","22925.05836","-116.7840","7.8507"
"","307.4230","32.6124","22937.80899","-116.7840","7.8519"
"","307.4280","32.6164","22956.16531","-116.7840","7.8487"
"","307.4330","32.6242","22979.61998","-116.7840","7.8037"
"","307.4380","32.6375","23013.83972","-116.7840","7.7221"
"","307.4430","32.6576","23069.86046","-116.7840","7.5868"
"","307.4480","32.6850","23165.24887","-116.7840","7.3426"
"","307.4530","32.7196","23310.89211","-116.7840","6.9703"
"","307.4580","32.7605","23505.68008","-116.7840","6.5251"
"","307.4630","32.8065","23736.00960","-116.7840","6.0227"
"","307.4680","32.8562","23979.84695","-116.7840","5.4818"
"","307.4730","32.9083","24219.14291","-116.7840","4.9444"
"","307.4780","32.9616","24444.69833","-116.7840","4.4296"
"","307.4830","33.0153","24655.83038","-116.7840","3.9289"
"","307.4880","33.0688","24858.58154","-116.7840","3.4335"
"","307.4930","33.1217","25064.39590","-116.7840","2.9257"
"","307.4980","33.1739","25276.94893","-116.7840","2.4103"
"","307.5030","33.2254","25493.29567","-116.7840","1.8903"
"","307.5080","33.2762","25708.41408","-116.7840","1.3863"
"","307.5130","33.3264","25917.77420","-116.7840","0.9086"
"","307.5180","33.3762","26120.63599","-116.7840","0.4358"
"","307.5230","33.4257","26318.82286","-116.7840","-0.0105"
"","307.5280","33.4750","26515.95306","-116.7840","-0.4351"
