Time,Displacement,Force,Rotation,Torque
(s),(mm),(mN),(deg),(N-mm)
"32.3130","16.3000","9353.05882","-9.8343","-20.7776"
"32.3180","16.3040","9360.37827","-9.8343","-20.8021"
"32.3230","16.3118","9367.59281","-9.8343","-20.8444"
"32.3280","16.3252","9374.75777","-9.8343","-20.8984"
"32.3330","16.3454","9389.53781","-9.8343","-20.9723"
"32.3380","16.3731","9427.60277","-9.8343","-21.1061"
"32.3430","16.4079","9496.32263","-9.8343","-21.2921"
"32.3480","16.4490","9593.94360","-9.8343","-21.5133"
"32.3530","16.4952","9710.24609","-9.8343","-21.7395"
"32.3580","16.5451","9828.78304","-9.8343","-21.9575"
"32.3630","16.5973","9935.33707","-9.8343","-22.1508"
"32.3680","16.6507","10025.62809","-9.8343","-22.3299"
"32.3730","16.7045","10104.29573","-9.8343","-22.5007"
"32.3780","16.7581","10179.76284","-9.8343","-22.6622"
"32.3830","16.8110","10260.95390","-9.8343","-22.8288"
"32.3880","16.8632","10349.43008","-9.8343","-23.0054"
"32.3930","16.9147","10438.28678","-9.8343","-23.1914"
"32.3980","16.9655","10522.34173","-9.8343","-23.3807"
"32.4030","17.0157","10601.40324","-9.8343","-23.5605"
"32.4080","17.0655","10673.48766","-9.8343","-23.7183"
"32.4130","17.1149","10741.79649","-9.8343","-23.8423"
"32.4180","17.1641","10811.85246","-9.8343","-23.9437"
"32.4230","17.2131","10884.70554","-9.8343","-24.0541"
"32.4280","17.2622","10959.95045","-9.8343","-24.1904"
"32.4320","17.3014","11019.84024","-9.8343","-24.3104"
"32.4330","17.3112","11034.49726","-9.8343","-24.3382"
"34.9360","21.7328","12386.85703","-9.8343","-21.9225"
"34.9410","21.7328","12381.62899","-9.8343","-21.9078"
"34.9460","21.7329","12381.35910","-9.8343","-21.8945"
"34.9510","21.7334","12386.07597","-9.8343","-21.8876"
"34.9560","21.7350","12394.42062","-9.8343","-21.8770"
"34.9610","21.7389","12402.83966","-9.8343","-21.8756"
"34.9660","21.7467","12409.90353","-9.8343","-21.8783"
"34.9710","21.7601","12417.05036","-9.8343","-21.8925"
"34.9760","21.7802","12430.13191","-9.8343","-21.9211"
"34.9810","21.8078","12465.76500","-9.8343","-22.0039"
"34.9860","21.8425","12534.83009","-9.8343","-22.1580"
"34.9910","21.8835","12637.11929","-9.8343","-22.3452"
"34.9960","21.9297","12760.98061","-9.8343","-22.5301"
"35.0010","21.9796","12887.30049","-9.8343","-22.7227"
"35.0060","22.0319","13002.36320","-9.8343","-22.9311"
"35.0110","22.0853","13102.06318","-9.8343","-23.1075"
"35.0160","22.1392","13190.01675","-9.8343","-23.2651"
"35.0210","22.1927","13272.27592","-9.8343","-23.3939"
